,Format,Time,Latitude,LatType,Longitude,LonType,Status,Satellite,LevelAccuracy,Altitude(sea),M(sea),Altitude(geoid),M(geoid),DGPS use,checksum,Lat,Lon,UTM_X,UTM_Y
623,[2021-02-22 14:52:45.034] $GNGGA,55244.6,3713.93654334,N,13701.49006054,E,4,10.0,1.2,94.56299999999999,M,36.771,M,1.6,0979*67,37.232275722333334,137.02483434233332,679622.4039296196,4122560.813696455
624,[2021-02-22 14:52:45.127] $GNGGA,55244.7,3713.93654316,N,13701.49005824,E,4,10.0,1.2,94.56700000000001,M,36.771,M,1.7,0979*6F,37.23227571933333,137.024834304,679622.400535819,4122560.813290835
625,[2021-02-22 14:52:45.237] $GNGGA,55244.8,3713.93654381,N,13701.49006373,E,4,10.0,1.2,94.561,M,36.771,M,1.8,0979*6D,37.23227573016667,137.0248343955,679622.4086279551,4122560.8146665148
626,[2021-02-22 14:52:45.330] $GNGGA,55244.9,3713.93654243,N,13701.49005821,E,4,10.0,1.2,94.573,M,36.771,M,1.9,0979*6E,37.23227570716666,137.02483430350003,679622.4005203407,4122560.811939916
627,[2021-02-22 14:52:45.440] $GNGGA,55245.0,3713.93654395,N,13701.49005943,E,4,10.0,1.2,94.566,M,36.771,M,2.0,0979*67,37.23227573250001,137.02483432383335,679622.4022641762,4122560.814789402
628,[2021-02-22 14:52:45.518] $GNGGA,55245.1,3713.93653831,N,13701.49006147,E,4,10.0,1.2,94.568,M,36.771,M,1.1,0979*67,37.2322756385,137.02483435783333,679622.4055037524,4122560.804424031
629,[2021-02-22 14:52:45.627] $GNGGA,55245.2,3713.93654037,N,13701.49006545,E,4,10.0,1.2,94.55799999999999,M,36.771,M,1.2,0979*6B,37.23227567283333,137.02483442416667,679622.4113073336,4122560.8083594223
630,[2021-02-22 14:52:45.737] $GNGGA,55245.3,3713.93653824,N,13701.49006411,E,4,10.0,1.2,94.559,M,36.771,M,1.3,0979*67,37.23227563733334,137.02483440183332,679622.4094101863,4122560.8043780886
631,[2021-02-22 14:52:45.830] $GNGGA,55245.4,3713.93653897,N,13701.49006367,E,4,10.0,1.2,94.56700000000001,M,36.771,M,1.4,0979*64,37.232275649500004,137.02483439449998,679622.408730697,4122560.80571414
632,[2021-02-22 14:52:45.940] $GNGGA,55245.5,3713.93653778,N,13701.49006551,E,4,10.0,1.2,94.56,M,36.771,M,1.5,0979*6E,37.23227562966666,137.02483442516663,679622.4114985068,4122560.8035717052
633,[2021-02-22 14:52:46.034] $GNGGA,55245.6,3713.93653906,N,13701.49006166,E,4,10.0,1.2,94.56700000000001,M,36.771,M,1.6,0979*6E,37.232275650999995,137.02483436100002,679622.405755031,4122560.805816996
634,[2021-02-22 14:52:46.127] $GNGGA,55245.7,3713.93653918,N,13701.49006644,E,4,10.0,1.2,94.553,M,36.771,M,1.7,0979*61,37.232275652999995,137.02483444066664,679622.4128182807,4122560.8061901024
635,[2021-02-22 14:52:46.237] $GNGGA,55245.8,3713.93653954,N,13701.49006662,E,4,10.0,1.2,94.56200000000001,M,36.771,M,1.8,0979*6F,37.232275658999995,137.02483444366666,679622.4130702011,4122560.806861534
636,[2021-02-22 14:52:46.330] $GNGGA,55245.9,3713.93653982,N,13701.49006296,E,4,10.0,1.2,94.56,M,36.771,M,1.9,0979*69,37.23227566366666,137.02483438266665,679622.4076472244,4122560.807263563
637,[2021-02-22 14:52:46.440] $GNGGA,55246.0,3713.93653999,N,13701.49006511,E,4,10.0,1.2,94.566,M,36.771,M,2.0,0979*6D,37.2322756665,137.02483441849998,679622.4108196199,4122560.807645945
638,[2021-02-22 14:52:46.533] $GNGGA,55246.1,3713.93653807,N,13701.49006496,E,4,10.0,1.2,94.55799999999999,M,36.771,M,2.1,0979*68,37.2322756345,137.024834416,679622.4106737761,4122560.8040905963
639,[2021-02-22 14:52:46.627] $GNGGA,55246.2,3713.93653881,N,13701.49006607,E,4,10.0,1.2,94.559,M,36.771,M,2.2,0979*6D,37.23227564683334,137.02483443449998,679622.4122858131,4122560.8054941692
640,[2021-02-22 14:52:46.721] $GNGGA,55246.3,3713.93654146,N,13701.490067,E,4,10.0,1.2,94.581,M,36.771,M,1.3,0979*68,37.232275691,137.02483445000001,679622.4135561413,4122560.8104241574
641,[2021-02-22 14:52:46.830] $GNGGA,55246.4,3713.93654117,N,13701.49006788,E,4,10.0,1.2,94.571,M,36.771,M,1.4,0979*63,37.232275686166666,137.0248344646667,679622.4148688365,4122560.8099157023
642,[2021-02-22 14:52:46.924] $GNGGA,55246.5,3713.93653941,N,13701.49006625,E,4,10.0,1.2,94.58,M,36.771,M,1.5,0979*67,37.23227565683333,137.0248344375,679622.4125282394,4122560.8066094257
643,[2021-02-22 14:52:47.033] $GNGGA,55246.6,3713.93653979,N,13701.49006643,E,4,10.0,1.2,94.58,M,36.771,M,1.6,0979*6C,37.23227566316667,137.0248344405,679622.4127793662,4122560.8073178427
644,[2021-02-22 14:52:47.127] $GNGGA,55246.7,3713.93653845,N,13701.49006688,E,4,10.0,1.2,94.587,M,36.771,M,1.7,0979*62,37.232275640833336,137.024834448,679622.4134977723,4122560.804854051
645,[2021-02-22 14:52:47.237] $GNGGA,55246.8,3713.93653756,N,13701.49006667,E,4,10.0,1.2,94.58,M,36.771,M,1.8,0979*69,37.232275626,137.0248344445,679622.4132224574,4122560.8032015576
646,[2021-02-22 14:52:47.330] $GNGGA,55246.9,3713.93653994,N,13701.49006603,E,4,10.0,1.2,94.583,M,36.771,M,1.9,0979*68,37.23227566566666,137.02483443383335,679622.4121819676,4122560.80758258
647,[2021-02-22 14:52:47.440] $GNGGA,55247.0,3713.93654073,N,13701.4900674,E,4,10.0,1.2,94.581,M,36.771,M,2.0,0979*69,37.23227567883334,137.02483445666664,679622.4141764793,4122560.809086841
648,[2021-02-22 14:52:47.533] $GNGGA,55247.1,3713.93653788,N,13701.49006666,E,4,10.0,1.2,94.57,M,36.771,M,1.1,0979*65,37.23227563133334,137.02483444433332,679622.4131950126,4122560.8037930075
649,[2021-02-22 14:52:47.627] $GNGGA,55247.2,3713.93654054,N,13701.49006412,E,4,10.0,1.2,94.574,M,36.771,M,1.2,0979*61,37.23227567566666,137.024834402,679622.4093339902,4122560.808631729
